t,xA,yA,xB,yB,xC,yC
3.482,2.890180268,1.846437622,4.698563415,3.227185582,7.481629179,2.130081428
3.492,2.893267195,1.83998284,4.716566038,3.220262903,7.486789107,2.090762912
3.502,2.896814921,1.833216279,4.734252726,3.212864323,7.491484709,2.051623071
3.512,2.900815819,1.825762147,4.751695271,3.204561225,7.4957916,2.012203929
3.522,2.90525848,1.817293607,4.768886686,3.194987852,7.499780127,1.972279277
3.532,2.910253837,1.807145707,4.785468614,3.183232986,7.503550197,1.931883645
3.542,2.915597127,1.794784166,4.801531629,3.169855963,7.511983716,1.901732846
3.552,2.920423453,1.782089839,4.817479924,3.156847649,7.527851619,1.888403278
3.562,2.924858312,1.76948797,4.831634947,3.143059943,7.545726101,1.88255298
3.572,2.929286201,1.756217865,4.84480796,3.12739131,7.564896282,1.879893685
3.582,2.933842664,1.742062838,4.856443873,3.109854944,7.583864656,1.878514424
3.592,2.938470017,1.727351866,4.866986468,3.091161487,7.602263982,1.877431466
3.602,2.943107813,1.712632734,4.876769602,3.072253759,7.619830748,1.876275338
3.612,2.947749962,1.698696199,4.88605716,3.054204673,7.636373467,1.87503821
3.622,2.952257999,1.685205121,4.894761239,3.036775212,7.651818876,1.873485795
3.632,2.956571783,1.671762261,4.902908585,3.019648245,7.666294103,1.871490129
3.642,2.960708573,1.65792444,4.910387317,3.002404415,7.679875613,1.869064434
3.652,2.964766439,1.64340471,4.917123121,2.984827776,7.692634612,1.866350679
3.662,2.968501381,1.630615657,4.923044467,2.971176055,7.701464964,1.859952063
3.672,2.971999448,1.619724752,4.927454079,2.961307519,7.705456393,1.84900253
3.682,2.975611251,1.608725861,4.929931793,2.952432441,7.708193596,1.840739146
3.692,2.979455242,1.595664721,4.930659683,2.940705612,7.712708368,1.838522454
3.702,2.982651177,1.586578968,4.930779603,2.932596904,7.715165047,1.836340943
3.712,2.984988622,1.580098004,4.929656391,2.927330881,7.716609837,1.837624456
3.722,2.986806759,1.575700973,4.92737079,2.924341585,7.71690976,1.841294431
3.732,2.988366605,1.571950899,4.925191891,2.922805423,7.71599735,1.843042387
3.742,2.989289143,1.568581886,4.922822462,2.922308599,7.714617577,1.845147302
3.752,2.989557222,1.567201716,4.919929183,2.923325033,7.712654654,1.848690632
3.762,2.989742054,1.566184778,4.915850045,2.924536187,7.70917197,1.851545428
3.772,2.989703614,1.565967714,4.911184991,2.926317445,7.704858147,1.85431885
3.782,2.989332003,1.567138952,4.905255297,2.928847147,7.699410961,1.85819066
3.792,2.9887643,1.568256827,4.897639502,2.931078537,7.692909111,1.863408534
3.802,2.987930457,1.56998854,4.88832995,2.933438739,7.685198716,1.870065714
3.812,2.987098821,1.571434249,4.877385167,2.935301128,7.676716823,1.878532507
3.822,2.986363903,1.57237869,4.864795014,2.936488281,7.667550891,1.888935124
3.832,2.985564687,1.573396009,4.850966047,2.937575334,7.65780086,1.90111309
3.842,2.984604088,1.57471287,4.836649154,2.938859567,7.647962168,1.914735314
3.852,2.983558463,1.576109181,4.821969946,2.940226155,7.63849406,1.93067499
3.862,2.982446113,1.577538299,4.806983281,2.941462352,7.629461334,1.948862272
3.872,2.981474287,1.578306777,4.791650695,2.941247275,7.621417492,1.969837895
3.882,2.98059392,1.578580736,4.776320378,2.939938514,7.614335452,1.993135569
3.892,2.979727862,1.578579861,4.76169162,2.938111038,7.608699926,2.018963325
3.902,2.979173493,1.577348358,4.747323513,2.935132329,7.604168011,2.047280608
3.912,2.978783675,1.575310816,4.733688311,2.931051817,7.600850006,2.077365061
3.922,2.978532154,1.572664673,4.720547928,2.926376839,7.598425477,2.109811387
3.932,2.978418493,1.569284651,4.70794899,2.920989471,7.597134996,2.145675241
3.942,2.97844122,1.565234059,4.695735671,2.914724067,7.596873045,2.18572306
3.952,2.978497089,1.560863588,4.683796466,2.907951902,7.597126868,2.229678372
3.962,2.978601573,1.556181106,4.671473274,2.900509278,7.596886914,2.276806539
3.972,2.978771296,1.551071139,4.659271073,2.89274094,7.596599617,2.328252828
3.982,2.979082357,1.545236533,4.647625585,2.884129546,7.596669857,2.384951289
3.992,2.979493737,1.538865054,4.636536734,2.874925619,7.596601583,2.446489436
4.002,2.979950815,1.532235976,4.626088294,2.865382161,7.59606067,2.512789778
4.012,2.98047326,1.525415755,4.616245059,2.855523512,7.594655881,2.584112371
4.022,2.98118917,1.518061645,4.607033334,2.844920344,7.592007806,2.660252069
4.032,2.981992402,1.51029237,4.600555132,2.833891446,7.589743942,2.741474717
4.042,2.983015602,1.502025548,4.594686097,2.822003875,7.585249387,2.826443147
4.052,2.984094161,1.493625651,4.589704286,2.809862082,7.578372308,2.915252406
4.062,2.985230442,1.485179145,4.586025316,2.797477115,7.569163783,3.007135079
4.072,2.986533092,1.476508153,4.583140993,2.783462893,7.556753307,3.100679568
4.082,2.988338495,1.466919203,4.57993452,2.768289879,7.540026516,3.193646497
4.092,2.99020905,1.457831209,4.577038402,2.753266115,7.520044726,3.284262439
4.102,2.991666654,1.451259284,4.573889447,2.740284723,7.496971069,3.372005439
4.112,2.991455601,1.451940048,4.569424677,2.736480903,7.473430965,3.450919976
4.122,2.989558184,1.459556933,4.563570292,2.741453427,7.450484249,3.522200651
4.132,2.986072772,1.473255893,4.556006675,2.753955754,7.42788106,3.588408122
4.142,2.981329781,1.491306204,4.548312068,2.771625764,7.405984986,3.653565947
4.152,2.975687805,1.512288879,4.54007358,2.792360614,7.383687531,3.718727234
4.162,2.969671987,1.53427564,4.530845161,2.814367671,7.360893978,3.781523363
4.172,2.963519045,1.557108222,4.520559203,2.837089494,7.33777269,3.841216266
4.182,2.957407942,1.580357984,4.508918177,2.860048535,7.314005735,3.897832734
4.192,2.951446935,1.603285459,4.497163836,2.882102064,7.29011676,3.952455827
4.202,2.945724642,1.626695134,4.485146793,2.903817434,7.266171657,4.005213757
4.212,2.941700121,1.646720593,4.473978449,2.922477375,7.242618941,4.055094222
4.222,2.940114327,1.661961976,4.464917722,2.936898485,7.220524999,4.101294536
4.232,2.939271499,1.675629079,4.458228623,2.949614098,7.20113205,4.144039207
4.242,2.938529321,1.689287819,4.452724273,2.961824572,7.183752825,4.183559087
4.252,2.937696705,1.703377324,4.447157097,2.973878319,7.16715171,4.220382168
4.262,2.936743844,1.717852034,4.441051198,2.985599745,7.150812673,4.25459064
4.272,2.935737367,1.732430088,4.434681128,2.996796883,7.13497116,4.286213861
4.282,2.934808056,1.746686435,4.427849935,3.007085339,7.119313771,4.315221556
4.292,2.933919191,1.760314504,4.421544308,3.016471089,7.104873141,4.341605032
4.302,2.933082929,1.773298713,4.416037934,3.025050759,7.091980799,4.365421551
4.312,2.93233466,1.785592281,4.411723556,3.032823214,7.081004109,4.386792765
4.322,2.931695792,1.797127158,4.408339116,3.039704117,7.071633832,4.405785225
4.332,2.931233733,1.807872468,4.405505858,3.045667704,7.063437331,4.422525446
4.342,2.931005358,1.817756733,4.403033055,3.050708596,7.056187484,4.437115372
4.352,2.931036523,1.826757151,4.401034251,3.054695416,7.049874621,4.44968984
4.362,2.931324226,1.834868336,4.39960013,3.057561501,7.044517963,4.460338574
4.372,2.931857743,1.842075177,4.39867179,3.059382561,7.040087609,4.469097404
4.382,2.932821423,1.849077732,4.398143388,3.060906662,7.036549222,4.476593611
4.392,2.934301229,1.856540104,4.397939085,3.062816133,7.033696763,4.483756488
4.402,2.936097198,1.863531122,4.398018032,3.064614131,7.031366787,4.490316955
4.412,2.938207967,1.869508034,4.39835327,3.065931853,7.029414119,4.496129372
4.422,2.940619854,1.873884056,4.398975138,3.066149665,7.027736038,4.500824986
4.432,2.943283858,1.876573112,4.399790509,3.065124115,7.026226527,4.504283877
4.442,2.946128553,1.877721297,4.400730894,3.062828233,7.02481303,4.506485792
4.452,2.949072448,1.877450144,4.401734914,3.059291573,7.023459217,4.507413686
4.462,2.952039822,1.875848421,4.402725274,3.054616299,7.022166387,4.507026726
4.472,2.95494701,1.873050397,4.403877475,3.048959527,7.021206651,4.505308507
4.482,2.957723691,1.869204293,4.4053084,3.042549215,7.020862385,4.502191476
4.492,2.960394608,1.864389547,4.406291777,3.035291214,7.020367419,4.497660295
4.502,2.962961295,1.858565793,4.406799176,3.027113027,7.019673479,4.49168308
4.512,2.965409277,1.851809358,4.407087583,3.018101094,7.01909489,4.484246541
4.522,2.967750696,1.844123179,4.407257321,3.008302348,7.018817287,4.475249097
4.532,2.969948252,1.835454504,4.407361077,2.997600062,7.018857791,4.464638017
4.542,2.972004663,1.825812814,4.407332987,2.985973872,7.019161668,4.45237258
4.552,2.973950549,1.815136484,4.407039352,2.973456497,7.019709006,4.438280396
4.562,2.975794821,1.803670669,4.406475702,2.960220746,7.020536887,4.422455744
4.572,2.977543951,1.791804409,4.405742801,2.946502155,7.021657825,4.405288563
4.582,2.979158814,1.779277053,4.404739387,2.932185802,7.023021541,4.386561121
4.592,2.980656229,1.765780406,4.403500508,2.917024628,7.024609152,4.366111863
4.602,2.982099789,1.751020578,4.401600557,2.900521729,7.025790138,4.343806941
4.612,2.983507684,1.73477455,4.398875351,2.882339635,7.026241095,4.319593456
4.622,2.984750625,1.717208379,4.397018419,2.863020955,7.028015139,4.293342296
4.632,2.985822409,1.698405566,4.39538012,2.84252967,7.03048659,4.264954099
4.642,2.986813645,1.678349933,4.393404214,2.820755929,7.033020978,4.234447152
4.652,2.987664092,1.657153324,4.391382546,2.797881107,7.035850614,4.20209495
4.662,2.988299606,1.634914188,4.389240086,2.774005155,7.039078218,4.167635654
4.672,2.988723627,1.611676152,4.386832706,2.749103096,7.042601894,4.130929772
4.682,2.988932041,1.587405336,4.384148973,2.723087154,7.046346133,4.091975372
4.692,2.988917294,1.562018631,4.38124534,2.69571921,7.050205756,4.050811991
4.702,2.988700937,1.535315774,4.378290031,2.666833541,7.053996587,4.007949158
4.712,2.988051919,1.50748198,4.375725326,2.636711723,7.058167364,3.96363852
4.722,2.986909013,1.478736125,4.372668101,2.605660896,7.062269971,3.91728233
4.732,2.985325958,1.449156569,4.369284271,2.573579187,7.066167683,3.86936973
4.742,2.983318975,1.419037791,4.364513594,2.540826888,7.06943363,3.818895026
4.752,2.98072951,1.38844865,4.358589535,2.507520695,7.072194821,3.766102992
4.762,2.977747216,1.362281309,4.352544435,2.478543062,7.074221448,3.718674226
4.772,2.97559916,1.350644914,4.347108023,2.46523493,7.071433612,3.699034394
4.782,2.97351239,1.347341849,4.340981888,2.460757644,7.065590255,3.69362427
4.792,2.971193952,1.348709032,4.334386389,2.460873611,7.060328322,3.690534263
4.802,2.968599513,1.353326657,4.327214412,2.464043596,7.056453346,3.686121472
4.812,2.965733726,1.360535151,4.318317646,2.469358539,7.052086045,3.681024291
4.822,2.962426858,1.369714683,4.308371861,2.476487526,7.04827352,3.67394336
4.832,2.958512955,1.380824641,4.297337081,2.485354142,7.044887349,3.664833275
4.842,2.953945772,1.393346147,4.28580072,2.495911798,7.042123511,3.654370513
4.852,2.948676163,1.407254341,4.273834173,2.508061904,7.039835259,3.642794022
4.862,2.94269446,1.421563626,4.262302202,2.521791409,7.039032137,3.629491844
4.872,2.935969705,1.434668543,4.252325637,2.536452017,7.041685996,3.611252372
4.882,2.928524467,1.448005423,4.242770609,2.552719944,7.045293977,3.591884844
4.892,2.920461875,1.46236378,4.232146431,2.570613179,7.047610268,3.573265546
4.902,2.911981597,1.477502014,4.221077069,2.589582399,7.048427527,3.557226312
4.912,2.903683631,1.492058203,4.209598583,2.60856048,7.04765769,3.543334084
4.922,2.896582248,1.503591884,4.199218047,2.625316188,7.046384661,3.531051008
4.932,2.889377008,1.515699848,4.188491353,2.641738155,7.044149245,3.519385659
4.942,2.88153559,1.529422284,4.177254863,2.659118743,7.041129062,3.508540393
4.952,2.873511899,1.543312901,4.166319322,2.67657338,7.037951831,3.498306954
4.962,2.865878082,1.554949411,4.156834713,2.692404676,7.035486783,3.488138401
4.972,2.857870414,1.566755018,4.147399652,2.708045113,7.032885272,3.477495586
4.982,2.849837995,1.578554995,4.138206883,2.723341212,7.03038718,3.466057503
4.992,2.841313013,1.589536162,4.129705458,2.7383498,7.028565466,3.453289872
5.002,2.831775585,1.600056687,4.121921832,2.753690179,7.027661637,3.438713778
5.012,2.821299272,1.611489531,4.114424057,2.770336353,7.027391375,3.422340236
5.022,2.809883091,1.623331645,4.106879236,2.787707168,7.027170646,3.404244314
5.032,2.798019431,1.635010021,4.098752484,2.804576766,7.026065419,3.38482834
5.042,2.786443647,1.64567473,4.089453307,2.819296007,7.023066227,3.364670746
5.052,2.775812128,1.654421664,4.07870793,2.830403116,7.017613929,3.344376972
5.062,2.766781338,1.661021863,4.066613635,2.837197676,7.009771003,3.324292895
5.072,2.76034759,1.667182307,4.053841196,2.840768891,7.000494727,3.304727555
5.082,2.754869066,1.672365699,4.042420435,2.843321431,6.992242934,3.285271217
5.092,2.749971783,1.677608342,4.033714535,2.847109177,6.986731827,3.265822015
5.102,2.745008202,1.682437338,4.027243204,2.851631891,6.983381725,3.246260005
5.112,2.739759815,1.686813356,4.021721403,2.856504069,6.980828782,3.226594281
5.122,2.73506149,1.691150653,4.016669072,2.860761576,6.978440584,3.207312286
5.132,2.731155315,1.694732853,4.012268205,2.86368208,6.976381517,3.188148998
5.142,2.727646583,1.697643861,4.009564529,2.866922886,6.975974227,3.168239454
5.152,2.723925895,1.701137029,4.009512509,2.872602506,6.978276453,3.148132355
5.162,2.719455921,1.704835987,4.012784711,2.881413083,6.983946291,3.127655407
5.172,2.71428995,1.709335442,4.018583356,2.893027904,6.992060363,3.106845246
5.182,2.708288697,1.714047736,4.025793186,2.906146987,7.00131551,3.085754155
5.192,2.702124457,1.72007384,4.032526665,2.920076085,7.009743797,3.06463454
5.202,2.695904059,1.725423141,4.038586632,2.932797075,7.017041853,3.043532557
5.212,2.689968612,1.72991747,4.044886855,2.944392427,7.024181945,3.022325743
5.222,2.684580862,1.734901125,4.052131732,2.956365766,7.031938332,3.000899404
5.232,2.679311915,1.739955618,4.060991218,2.969086854,7.040948361,2.978858925
5.242,2.673954066,1.744574549,4.07149436,2.982125663,7.051189672,2.956074998
5.252,2.668757056,1.749022388,4.083948253,2.995633286,7.06294242,2.932799261
5.262,2.66404051,1.754181914,4.098098336,3.010067555,7.075919755,2.90920361
5.272,2.659414261,1.758972295,4.113369949,3.024375474,7.089523214,2.885009138
5.282,2.655320948,1.763687159,4.129322747,3.038253835,7.10333925,2.86042657
5.292,2.652030509,1.768334979,4.145817361,3.051638088,7.11725552,2.835644492
5.302,2.649535421,1.772634999,4.162991791,3.064387588,7.131430551,2.810643826
5.312,2.647804418,1.776809341,4.180900905,3.076663264,7.145895236,2.78520626
5.322,2.646581828,1.780731555,4.19880087,3.088050633,7.159953583,2.759446061
5.332,2.64573049,1.784193974,4.216445573,3.098251665,7.173408693,2.733369844
5.342,2.645187115,1.787154138,4.234031578,3.107348505,7.186449605,2.706802967
5.352,2.644918409,1.789638593,4.251895199,3.115541454,7.199387673,2.67964218
5.362,2.644906401,1.791621836,4.270314681,3.122944282,7.21248036,2.651814436
5.372,2.645060199,1.793399747,4.289595512,3.130047993,7.225922097,2.623155124
5.382,2.64545049,1.794939407,4.308834917,3.136385925,7.23894187,2.594026833
5.392,2.646126064,1.796114867,4.327598632,3.141663248,7.251191899,2.564530454
5.402,2.647234047,1.796637687,4.345887928,3.145686992,7.262747872,2.534682385
5.412,2.648633719,1.796479204,4.363735375,3.148529803,7.273677489,2.504607535
5.422,2.650383648,1.796061371,4.381373599,3.150600113,7.284178157,2.474421025
5.432,2.652378041,1.795351981,4.398831136,3.152059247,7.294184182,2.443803019
5.442,2.654798938,1.795070347,4.416176342,3.153584025,7.303631355,2.412839522
5.452,2.657628285,1.79518438,4.433421713,3.155346384,7.312519593,2.3817069
5.462,2.660948423,1.795861444,4.450595481,3.157455473,7.320810928,2.350323854
5.472,2.664764115,1.796921094,4.467651193,3.159820733,7.328409971,2.318527257
5.482,2.669093372,1.798048143,4.484649855,3.162247095,7.335436596,2.286423915
5.492,2.673916329,1.798877182,4.501617032,3.164336117,7.342030657,2.254055829
5.502,2.679230918,1.799003273,4.518550485,3.165627673,7.348342069,2.221450636
5.512,2.685019696,1.798066872,4.535420121,3.165662177,7.354508488,2.188610637
5.522,2.69125861,1.795788435,4.552178899,3.164084461,7.360624862,2.155503257
5.532,2.698013633,1.791589796,4.568535483,3.160125767,7.366752573,2.122198488
5.542,2.705153503,1.785894038,4.585951115,3.154637908,7.3738029,2.08792015
5.552,2.712446513,1.779406769,4.603669317,3.148178563,7.381001913,2.053166146
5.562,2.720018449,1.771696539,4.620492576,3.139884905,7.387749823,2.018524036
5.572,2.728006352,1.762435939,4.636149384,3.129412791,7.394038413,1.984125665
5.582,2.736450921,1.751677111,4.651011187,3.116967003,7.400143371,1.949769472
5.592,2.745303358,1.739711986,4.665542257,3.102996975,7.406283769,1.915202727
5.602,2.754501623,1.727184582,4.680084985,3.088570559,7.413572647,1.883177374
5.612,2.762759721,1.715399113,4.693384301,3.076130192,7.425565188,1.86706863
5.622,2.770218504,1.703787001,4.706108314,3.063505392,7.440979261,1.860056933
5.632,2.77723567,1.692105959,4.718083414,3.050005673,7.457722161,1.857099845
5.642,2.783907989,1.68041039,4.728934026,3.035677037,7.474249754,1.855634962
5.652,2.790186734,1.668826628,4.738406267,3.02086207,7.489654598,1.854541096
5.662,2.795955208,1.657928365,4.745986408,3.006093846,7.503076854,1.853562767
5.672,2.801377345,1.647308785,4.751904254,2.991335725,7.514614281,1.85232764
5.682,2.806075947,1.638895347,4.756312611,2.980086581,7.522974334,1.850790701
5.692,2.810216708,1.632408041,4.759058434,2.971017161,7.527769641,1.84689374
5.702,2.814090441,1.627389499,4.76048907,2.963510597,7.5279011,1.836274614
5.712,2.818283777,1.62033984,4.760702029,2.956226147,7.529620319,1.832702561
5.722,2.822969291,1.610303152,4.760596981,2.948710049,7.532943431,1.833578178
5.732,2.82757708,1.598716637,4.761937472,2.941615998,7.537796401,1.835084065
5.742,2.830733123,1.589299003,4.763430447,2.936999193,7.5418121,1.836712539
5.752,2.832796164,1.582063877,4.763664351,2.934162545,7.542744036,1.835578027
5.762,2.83427351,1.575881552,4.761836035,2.932171244,7.541996646,1.836312709
5.772,2.835252758,1.570962988,4.758676999,2.930848832,7.540399496,1.838990867
5.782,2.835694299,1.567634597,4.753795696,2.930257042,7.536851134,1.841858611
5.792,2.835752076,1.56547022,4.746875581,2.930154771,7.531423699,1.845680219
5.802,2.835483366,1.564570456,4.73809194,2.930598937,7.524633246,1.851410381
5.812,2.834960614,1.56449684,4.728251666,2.931474891,7.517357086,1.859094267
5.822,2.834454233,1.56408814,4.716960216,2.931859575,7.509713273,1.869163083
5.832,2.833961563,1.563592028,4.703824602,2.931916102,7.501268309,1.881797137
5.842,2.833258088,1.563718282,4.689658715,2.932252753,7.492338895,1.896387656
5.852,2.832288763,1.56456683,4.675556265,2.933167007,7.483979564,1.913206406
5.862,2.831167504,1.565875391,4.661060722,2.93437626,7.475820566,1.932298033
5.872,2.829914735,1.567394559,4.646334826,2.935578057,7.468107527,1.95372426
5.882,2.828787877,1.568403243,4.630941244,2.934989044,7.461201532,1.978228466
5.892,2.827613743,1.569430923,4.615463276,2.933436744,7.455275433,2.005818759
5.902,2.826581573,1.569781952,4.599894237,2.931635448,7.449932977,2.036356407
5.912,2.825745511,1.56932834,4.58438494,2.928363895,7.44560692,2.069948114
5.922,2.825074784,1.568065501,4.569075817,2.924572853,7.442001225,2.10665275
5.932,2.824593259,1.565977936,4.554345979,2.91958079,7.439361026,2.145878539
5.942,2.824277759,1.563081921,4.540508017,2.913762907,7.437604912,2.187123399
5.952,2.824086138,1.559476152,4.52731559,2.907126398,7.436628481,2.231617433
5.962,2.824020081,1.555126733,4.514713617,2.899690577,7.436312553,2.28009247
5.972,2.824037958,1.550212702,4.502801925,2.891445836,7.436565359,2.332973435
5.982,2.824150799,1.544725081,4.491477603,2.882425278,7.437004099,2.390542107
5.992,2.824317608,1.538900883,4.480738642,2.872960722,7.437239918,2.452958891
6.002,2.824553079,1.532763253,4.470598923,2.863356495,7.436890195,2.520299034
6.012,2.824934955,1.525947221,4.461319128,2.852841653,7.435911428,2.592669344
6.022,2.825534352,1.518408254,4.452840153,2.841457844,7.433759077,2.669952155
6.032,2.826188389,1.510490877,4.445818093,2.830052853,7.430577189,2.752700736
6.042,2.827001852,1.501953016,4.439764774,2.818032535,7.425380555,2.839406504
6.052,2.827917309,1.493293003,4.435027399,2.805571262,7.418083376,2.929904892
6.062,2.829030173,1.484257737,4.431480492,2.791981636,7.408165235,3.022872723
6.072,2.830250523,1.475457133,4.428453143,2.77759991,7.394720025,3.11711844
6.082,2.831756329,1.466688614,4.42515661,2.763088588,7.377187899,3.21004848
6.092,2.833446477,1.458374013,4.422158103,2.748346465,7.356289537,3.30112975
6.102,2.834483602,1.453531838,4.418260343,2.736647762,7.331789833,3.389764359
6.112,2.833741204,1.455348629,4.415480253,2.733901656,7.308510676,3.472835977
6.122,2.831580142,1.463383896,4.410848607,2.739358124,7.284850084,3.549403744
6.132,2.828248232,1.476233001,4.405467191,2.751977664,7.262323752,3.620785943
6.142,2.823844662,1.493438131,4.397434058,2.769683136,7.238951261,3.687641164
6.152,2.818526865,1.514303987,4.387237994,2.791561391,7.215188694,3.750729016
6.162,2.812601703,1.536923789,4.376223514,2.815378111,7.191612656,3.811081894
6.172,2.806370502,1.55987617,4.364549706,2.839456836,7.1680173,3.86858239
6.182,2.80009253,1.583343699,4.352165816,2.863414089,7.14416265,3.923684824
6.192,2.793843233,1.607407648,4.338972353,2.887145761,7.119950747,3.976494834
6.202,2.787732594,1.631820679,4.325529427,2.910332898,7.095752416,4.027345694
6.212,2.783034549,1.652309065,4.313233915,2.929832975,7.072065325,4.07528366
6.222,2.780430773,1.667408746,4.303181666,2.944318319,7.049845271,4.119172569
6.232,2.778631311,1.681513033,4.294157326,2.956958865,7.028935564,4.159734446
6.242,2.776995809,1.696084801,4.286152581,2.969202073,7.009748621,4.197603323
6.252,2.775209898,1.711597047,4.280095625,2.982036878,6.993621344,4.233031569
6.262,2.773284106,1.727872433,4.274374873,2.995208012,6.978877156,4.266090761
6.272,2.771366453,1.744387495,4.26826582,3.008185824,6.964547949,4.296912287
6.282,2.76958038,1.760576407,4.262008676,3.020429253,6.950654211,4.325507924
6.292,2.767994589,1.775986733,4.256126699,3.031552144,6.937595879,4.351806437
6.302,2.766674472,1.790195632,4.250346846,3.041268855,6.925062857,4.375641804
6.312,2.765679963,1.803041144,4.244865616,3.049371875,6.913122869,4.397104001
6.322,2.764944526,1.814542691,4.240108201,3.055995148,6.902298465,4.416158413
6.332,2.76440494,1.82484963,4.236509943,3.061407283,6.893132992,4.432889997
6.342,2.764046276,1.834149193,4.234012173,3.06563704,6.885513347,4.447466657
6.352,2.76387692,1.842549489,4.232188212,3.068785061,6.879023126,4.459994945
6.362,2.763981965,1.850226314,4.230774879,3.071064009,6.873428729,4.470655488
6.372,2.764754681,1.85835492,4.229743186,3.073589171,6.868690689,4.480604456
6.382,2.765990134,1.866145981,4.229134415,3.075974881,6.864702872,4.489737141
6.392,2.767569181,1.873043223,4.228955065,3.077849467,6.861396029,4.497827858
6.402,2.769465932,1.878719945,4.22916651,3.078908134,6.858653262,4.504724713
6.412,2.771655552,1.8830892,4.229675388,3.079019273,6.856325557,4.510403626
6.422,2.774099041,1.886124891,4.230397991,3.078111125,6.85429792,4.514853244
6.432,2.776746816,1.887847692,4.231263017,3.076161286,6.852493681,4.518062797
6.442,2.779558716,1.88830259,4.23218271,3.073130382,6.850810618,4.520021949
6.452,2.782462948,1.887567745,4.233156425,3.069152867,6.849324517,4.520726219
6.462,2.785388021,1.885725939,4.234151196,3.064334358,6.848080901,4.520140908
6.472,2.788281915,1.882840804,4.235082939,3.058690414,6.847025549,4.518232015
6.482,2.791098349,1.878960245,4.235891871,3.052238189,6.846133796,4.514957839
6.492,2.793798171,1.874121946,4.23666743,3.045019476,6.845537105,4.510289036
6.502,2.796354114,1.868403439,4.23778419,3.037192096,6.845719144,4.504191786
6.512,2.798813748,1.861793772,4.238532939,3.028571976,6.84591162,4.496593743
6.522,2.801215726,1.854234212,4.238759953,3.019038203,6.845908397,4.487471713
6.532,2.80353955,1.845658308,4.238724491,3.008560138,6.845996444,4.476745398
6.542,2.805747729,1.836006539,4.238589812,2.997111704,6.846386066,4.464301811
6.552,2.807840405,1.825257176,4.23835754,2.984649406,6.847100887,4.450055989
6.562,2.809849375,1.813706898,4.237960956,2.971366721,6.848114458,4.43412626
6.572,2.811800812,1.801811626,4.237323777,2.957642979,6.849376934,4.416840487
6.582,2.813625551,1.789250989,4.23646065,2.943285719,6.850863022,4.398066117
6.592,2.815325113,1.775690032,4.23542843,2.928032328,6.852585623,4.377608739
6.602,2.81692664,1.760912585,4.234268536,2.91166823,6.854550475,4.355308328
6.612,2.818431751,1.744803299,4.232995156,2.894045445,6.856755955,4.331034329
6.622,2.819846817,1.727286159,4.231337491,2.875000813,6.858911742,4.304645733
6.632,2.821235779,1.70821062,4.228396002,2.854111181,6.859922202,4.276072651
6.642,2.822392095,1.687791862,4.226092281,2.831954471,6.861980682,4.24536809
6.652,2.823322471,1.666297839,4.22419597,2.808758561,6.865005262,4.212460027
6.662,2.824098808,1.643800769,4.222037762,2.784503965,6.868177768,4.17758563
6.672,2.824704625,1.620434527,4.219751742,2.759407779,6.871591961,4.141014472
6.682,2.82507818,1.596182062,4.217356953,2.733354304,6.875365003,4.102408229
6.692,2.825233691,1.570997644,4.214606496,2.706181989,6.879209935,4.06164829
6.702,2.825214988,1.544631865,4.211436216,2.677693853,6.882960621,4.018701002
6.712,2.824865058,1.517111905,4.208059119,2.647925803,6.886867325,3.973484724
6.722,2.824065756,1.488657124,4.204576875,2.617314588,6.890980498,3.926497024
6.732,2.822779303,1.45940856,4.200722422,2.585874239,6.895021198,3.877735919
6.742,2.820898272,1.42933991,4.196327815,2.553407888,6.898766369,3.82707349
6.752,2.818333467,1.39852839,4.191368166,2.519932316,6.9021356,3.774599975
6.762,2.815227591,1.369179277,4.185871539,2.487275747,6.905081432,3.722324147
6.772,2.812948311,1.354035127,4.181100184,2.47000628,6.904199573,3.695713513
6.782,2.810883289,1.34870605,4.175632478,2.463612229,6.899118529,3.688037866
6.792,2.808591634,1.349031908,4.169161228,2.462910741,6.893091943,3.686031983
6.802,2.805976659,1.353114807,4.162093668,2.465615822,6.888661469,3.682533688
6.812,2.803104587,1.359962921,4.153573203,2.470616825,6.884405108,3.677614803
6.822,2.799906095,1.368880328,4.143675906,2.477240201,6.880332652,3.670622865
6.832,2.796230416,1.379496929,4.132801147,2.485408262,6.876763319,3.661496795
6.842,2.791943074,1.391567422,4.121266652,2.495165539,6.873714201,3.650794775
6.852,2.786970141,1.404957302,4.109355439,2.506514554,6.871208554,3.63895206
6.862,2.781289506,1.419566932,4.097332084,2.519529119,6.869357611,3.626224109
6.872,2.774870889,1.433469171,4.08588523,2.533701518,6.870138819,3.608450473
6.882,2.767555276,1.447451122,4.074730775,2.549920484,6.872797232,3.587146726
6.892,2.759501688,1.462644364,4.063400139,2.568349212,6.874855682,3.567568745
6.902,2.750958585,1.478328235,4.052291856,2.588108451,6.876207529,3.550309502
6.912,2.742873084,1.492426664,4.041979987,2.607047179,6.876828643,3.535312022
6.922,2.735816016,1.503870324,4.032753356,2.623762233,6.876926935,3.521903706
6.932,2.728490277,1.515094059,4.023520006,2.639888116,6.876098583,3.509769154
6.942,2.720764227,1.528319045,4.013767119,2.657102975,6.874497639,3.498528546
6.952,2.713234137,1.541215677,4.004333681,2.673765105,6.872427887,3.488488185
6.962,2.705937355,1.553528582,3.995367692,2.689672698,6.870266605,3.478800988
